80	53	52	72	85	66	95	65	37	96	68	5	5	24	40	97	59	68	41	66	63	48	92	13	51	67	32	55	35	46	44	1	50	44	33	9	95	80	40	80	58	61	13	50	63	2	66	1	62	64	35	25	45	8	32	2	29	88	22	94	68	60	82	44
83	22	39	95	25	31	69	80	77	79	3	45	27	37	9	56	88	72	89	25	16	52	98	54	81	54	51	34	95	76	99	16	48	27	95	12	28	86	38	67	82	48	10	96	99	84	34	84	99	20	8	13	97	42	59	26	1	91	64	55	99	95	44	27
90	73	3	79	28	73	10	94	88	73	43	58	16	100	1	74	54	100	94	18	60	29	60	17	62	79	43	98	47	73	27	30	2	51	2	82	93	90	20	59	76	67	76	44	97	44	27	16	14	18	80	63	83	89	64	8	58	36	43	73	70	2	76	47
16	47	4	32	93	61	30	61	35	86	85	42	79	37	34	92	14	3	88	16	95	5	37	85	67	35	51	98	21	68	68	38	56	17	45	12	38	67	40	36	78	63	99	49	25	14	27	34	17	13	89	89	4	99	82	69	44	86	9	100	5	35	17	41
42	18	49	10	18	42	84	20	32	20	5	25	9	85	77	77	84	60	21	83	97	68	30	49	52	92	95	79	54	34	32	96	64	72	46	9	71	25	81	92	5	63	64	9	66	19	89	18	95	20	49	17	29	84	13	2	12	33	53	89	37	26	31	95
45	91	17	39	41	78	52	46	46	97	46	58	76	44	21	13	38	73	3	27	96	17	49	34	25	3	62	6	90	1	47	7	45	9	11	68	5	24	10	30	47	86	42	13	34	30	82	8	40	82	13	46	64	56	48	86	46	74	4	98	18	80	50	9
81	75	58	22	2	93	28	59	44	17	86	100	88	36	43	67	81	13	97	25	54	25	100	19	16	13	39	5	37	80	47	29	59	74	57	57	30	15	66	2	45	49	88	98	12	29	98	73	61	10	32	44	57	35	41	65	91	75	7	89	85	2	27	84
92	34	93	97	51	64	69	93	79	31	33	42	93	6	30	100	65	87	35	92	16	27	39	61	95	23	37	75	48	63	29	52	56	70	1	47	46	6	84	11	79	11	65	96	81	59	17	79	48	3	80	27	69	80	76	1	86	49	67	86	54	21	72	63
81	22	16	92	66	77	72	98	11	25	50	10	85	93	60	97	39	22	40	86	88	52	31	35	12	53	77	20	56	7	14	79	69	83	32	38	98	69	54	22	29	21	28	23	5	2	66	2	8	52	20	57	78	29	31	100	85	10	98	30	15	11	15	92
72	62	28	54	92	53	17	67	43	71	5	62	3	16	57	59	7	77	2	84	40	4	54	6	98	100	74	8	35	22	8	98	32	17	20	82	23	52	35	38	89	96	82	5	50	2	64	51	72	45	11	42	71	88	10	62	52	80	98	26	61	85	45	12
35	41	41	74	32	54	67	13	72	10	16	58	49	44	71	1	30	38	39	57	95	27	87	53	31	42	45	57	21	97	59	5	94	56	100	32	40	63	82	40	20	83	39	54	50	37	53	31	5	87	59	60	90	91	99	67	64	25	70	56	14	32	56	17
85	46	65	81	91	86	51	90	38	65	82	32	47	23	78	85	76	18	81	72	93	22	69	51	70	10	71	55	26	60	73	1	99	84	43	65	90	28	97	34	7	23	12	29	90	63	16	94	16	32	2	72	96	73	43	90	24	48	63	9	51	37	64	71
32	35	10	19	91	29	27	57	95	12	30	78	81	9	91	66	70	64	90	86	85	39	58	26	91	49	77	57	58	77	87	31	43	9	42	35	73	35	9	60	90	30	96	81	89	94	34	30	22	83	84	44	24	67	77	77	87	56	76	80	76	88	69	11
65	11	44	100	44	35	37	54	2	28	46	70	85	22	90	95	40	97	39	28	54	45	51	3	64	100	74	67	1	9	85	25	8	72	57	21	1	40	15	53	55	15	51	98	14	1	9	51	6	88	57	5	67	96	84	66	18	90	79	96	93	52	52	80
26	66	87	93	19	77	55	84	7	28	31	6	9	88	74	21	9	37	33	21	21	24	67	3	97	38	51	25	29	95	31	43	68	49	41	57	28	81	27	57	28	7	26	27	55	57	16	3	60	70	36	24	85	60	28	69	6	73	67	64	100	83	99	94
36	80	66	49	49	71	60	40	33	47	5	53	81	57	68	76	91	59	36	55	20	77	56	11	2	31	38	95	59	33	28	26	100	95	19	36	50	97	20	99	53	37	39	60	68	97	76	82	34	29	39	31	23	62	4	71	11	100	19	35	84	11	53	42
94	66	27	20	71	12	37	92	40	53	6	4	42	98	16	4	60	41	67	57	85	66	87	44	77	34	20	24	5	89	74	100	14	84	61	16	5	63	32	15	82	30	90	41	24	14	77	71	4	89	18	60	80	59	33	8	41	4	99	60	77	8	75	79
66	70	80	14	73	22	6	18	26	90	15	40	41	78	92	50	53	43	71	5	51	47	92	83	72	87	32	4	72	51	60	35	75	79	80	36	70	45	41	88	66	61	69	19	71	33	5	55	49	89	32	100	24	16	8	39	85	23	30	92	76	99	89	25
1	57	49	89	19	39	31	50	80	26	7	6	11	13	9	39	56	26	57	14	32	6	79	88	99	29	44	26	81	55	87	18	28	87	60	41	57	13	50	29	72	20	56	91	35	31	53	26	51	36	39	91	15	26	55	58	91	65	59	44	49	54	98	53
88	2	31	88	79	57	17	54	64	40	87	72	87	48	32	59	35	37	14	4	11	59	23	41	26	16	100	74	72	76	98	11	51	1	41	95	2	70	98	32	6	92	41	77	53	26	58	39	51	85	34	18	60	100	87	84	99	61	57	23	99	74	60	20
41	44	39	84	36	62	61	45	11	60	93	58	58	53	30	45	76	33	24	94	44	57	39	39	8	7	2	24	15	31	95	76	56	100	98	65	72	40	89	15	50	38	29	98	98	29	69	33	56	20	22	56	6	27	27	91	70	44	28	69	89	99	5	66
84	54	11	37	18	98	74	75	12	51	67	78	98	1	50	68	98	53	88	49	43	66	57	15	51	31	6	54	97	23	90	64	96	51	3	7	11	51	55	19	21	53	67	45	62	3	40	32	61	9	64	90	91	62	12	12	13	83	75	36	70	87	18	83
52	8	82	39	7	8	49	65	34	21	93	73	2	42	100	39	85	89	33	27	87	12	78	3	46	61	65	72	94	80	22	36	24	72	86	30	60	64	75	7	99	61	78	76	52	69	19	17	70	19	86	51	45	69	20	89	47	1	47	12	4	36	66	46
27	35	82	29	61	63	12	5	31	16	13	3	92	41	60	35	40	28	69	76	56	24	84	21	19	29	99	53	32	31	49	43	77	19	46	99	38	17	63	79	69	35	12	60	16	95	7	21	55	78	53	58	92	9	34	44	21	4	62	1	62	84	96	38
100	12	41	84	32	52	98	44	52	11	29	53	85	79	50	20	26	36	20	9	79	55	22	55	18	66	38	90	44	33	24	63	28	49	59	93	39	43	31	66	49	51	38	79	52	27	35	32	46	59	34	34	24	25	19	72	3	45	83	11	95	70	38	23
9	6	2	8	38	96	56	10	94	6	16	47	38	95	77	12	3	51	42	5	25	85	73	22	38	11	63	47	82	66	44	83	78	47	72	61	12	10	30	47	71	59	3	56	61	24	30	78	70	23	9	86	93	43	9	12	26	78	17	18	13	17	85	60
18	98	25	58	45	65	32	20	92	77	34	41	96	66	83	62	56	32	53	8	100	45	98	19	59	67	42	81	63	37	59	91	19	52	37	29	32	34	20	62	62	10	49	12	66	79	74	41	28	28	41	26	68	35	94	17	64	44	83	44	9	41	70	24
90	98	23	99	63	65	68	94	76	12	36	58	43	50	44	61	69	92	1	17	27	1	42	85	74	6	25	88	58	64	2	89	58	26	27	81	36	95	26	68	41	39	13	27	7	98	52	94	52	34	59	4	58	3	6	9	34	67	85	27	88	67	15	19
48	81	9	46	94	93	41	4	20	34	10	33	28	70	45	21	58	95	36	75	98	63	99	70	9	96	52	19	18	34	9	53	21	5	26	54	80	72	55	44	43	70	34	37	88	53	97	69	94	99	81	27	86	82	27	85	45	40	77	16	11	40	90	1
77	78	36	16	21	43	48	53	44	27	47	24	59	76	79	10	12	6	42	23	62	86	5	62	66	24	72	61	65	17	78	14	17	28	25	41	3	72	48	54	33	94	7	59	71	86	93	95	27	98	61	21	60	22	27	22	84	99	16	40	62	29	23	28
33	77	60	50	94	85	23	28	30	74	70	21	54	4	12	20	66	30	3	49	27	6	44	88	36	78	47	55	63	20	14	11	75	85	71	29	12	73	24	32	69	60	49	72	59	32	14	93	57	61	25	29	2	86	61	91	31	99	10	87	69	82	36	15
92	65	36	2	50	89	44	87	29	22	29	84	81	24	59	68	32	62	6	41	10	24	67	2	15	66	2	27	37	77	19	87	80	67	91	20	52	21	12	58	61	12	42	42	80	94	42	89	94	8	29	65	79	70	6	30	44	51	12	59	20	66	6	61
53	25	27	77	6	98	74	33	56	45	85	10	71	51	11	7	80	61	59	75	23	12	59	37	34	77	28	17	9	82	1	22	55	80	70	68	95	23	94	30	84	57	10	62	99	48	43	58	85	63	36	30	71	56	29	96	9	87	82	38	32	2	73	11
15	100	1	55	98	93	57	31	33	59	91	52	92	44	13	22	72	17	30	75	43	32	49	9	99	36	36	17	25	55	62	36	59	19	27	24	14	35	96	1	100	66	75	69	82	20	14	92	45	26	80	42	46	1	99	22	1	71	22	28	12	48	6	22
40	42	80	20	81	56	57	44	1	12	44	76	43	44	62	97	7	40	33	59	65	99	85	30	19	76	36	36	34	57	24	89	59	78	73	50	51	98	12	39	75	50	61	18	97	65	76	39	77	3	75	6	90	71	87	78	8	92	32	73	72	1	31	4
33	88	18	24	26	77	88	50	92	96	53	41	43	90	15	55	9	61	41	52	62	14	27	71	83	11	57	90	46	84	76	64	25	88	43	100	64	20	96	49	28	40	36	73	100	34	34	47	27	41	90	65	27	29	34	40	92	83	25	82	57	86	14	32
6	11	39	38	5	55	15	39	61	73	98	79	31	15	45	30	74	98	34	35	88	61	10	8	85	28	57	27	84	77	63	56	75	82	70	24	51	9	79	48	98	74	98	86	67	80	46	11	26	95	75	35	79	91	23	95	92	95	96	33	15	84	24	41
76	89	54	88	19	57	32	44	38	34	22	67	84	50	86	89	15	13	13	69	51	32	87	82	48	11	45	99	47	12	26	83	98	81	89	79	4	56	72	87	59	74	62	2	23	9	73	47	79	76	66	93	24	33	87	45	21	37	10	80	64	41	4	30
62	30	23	81	72	69	78	72	94	10	91	39	67	33	52	79	25	36	25	44	38	62	5	19	4	1	100	67	41	23	24	66	24	63	89	85	77	90	92	86	95	56	86	42	83	68	28	91	87	27	81	9	26	72	7	63	94	63	21	55	12	6	83	30
7	12	69	19	85	7	33	83	91	98	28	2	86	16	25	37	8	70	90	87	38	100	42	39	42	71	33	12	70	82	18	52	97	10	88	95	47	90	30	64	59	25	36	78	31	3	78	79	9	40	85	21	13	56	60	37	73	41	44	23	57	77	88	77
59	39	11	41	83	17	36	76	69	69	34	69	23	17	42	83	17	75	92	93	64	89	50	11	23	99	80	44	92	27	57	31	98	3	48	72	40	57	26	84	75	26	63	37	66	20	33	88	64	85	14	97	8	90	74	68	11	52	100	36	78	57	58	29
41	32	91	94	52	81	33	86	67	55	4	18	91	80	86	80	77	38	94	10	43	30	42	33	38	83	78	62	39	4	73	38	81	57	60	72	48	36	56	50	58	18	16	66	23	80	19	10	21	13	68	9	64	31	37	26	81	40	49	88	89	12	69	36
7	46	61	74	89	59	88	19	90	99	42	88	22	47	95	42	8	39	2	72	100	36	94	59	85	99	93	84	31	48	78	46	96	37	60	100	22	50	90	84	1	15	44	49	82	38	90	50	45	70	18	18	99	12	33	37	82	94	97	81	14	33	72	30
61	16	22	24	23	95	23	83	17	9	74	17	3	90	99	25	69	82	74	32	100	51	56	63	62	97	14	99	51	88	37	65	37	26	77	78	16	42	3	24	81	91	42	57	85	28	11	56	91	5	98	47	72	10	98	4	34	17	84	37	30	85	20	81
38	12	78	57	63	35	31	100	23	30	78	41	7	59	53	47	13	97	33	31	18	28	84	56	61	18	88	20	25	69	92	62	27	15	9	11	66	17	10	98	4	61	14	9	80	93	17	64	73	56	5	22	55	96	74	82	75	26	83	76	31	76	100	49
67	25	58	34	32	98	66	57	52	85	27	50	58	2	82	55	9	83	54	26	83	13	29	15	25	85	46	17	26	28	71	7	82	57	77	14	28	31	45	77	83	45	55	30	50	17	5	100	38	43	62	89	99	7	31	34	73	53	79	92	55	98	5	66
55	7	22	55	71	8	94	71	38	28	5	88	49	61	1	35	68	55	68	87	22	64	26	36	41	38	22	79	11	69	64	39	86	84	34	52	61	11	89	58	56	49	62	76	33	98	2	91	47	88	4	70	65	44	55	5	50	32	9	67	63	75	58	7
52	88	99	94	83	47	53	72	70	98	32	53	96	48	72	64	5	51	34	92	46	26	43	78	51	7	8	14	48	13	94	15	24	9	18	10	36	50	45	53	18	80	75	20	5	86	2	2	67	47	15	78	31	60	75	79	59	77	86	2	35	18	61	78
75	40	83	94	64	50	24	98	75	4	4	75	62	65	17	53	88	78	21	87	99	21	78	66	56	47	93	54	22	56	23	86	4	98	40	41	23	95	13	89	65	21	81	32	71	77	16	98	50	77	80	37	61	71	27	34	10	32	9	82	2	91	72	20
40	87	39	95	3	94	58	4	75	44	41	40	83	97	89	6	7	59	51	16	35	45	16	32	43	30	92	99	7	62	63	48	18	32	53	28	42	35	84	39	74	14	26	94	28	49	45	46	26	7	92	83	81	86	91	36	29	5	46	27	10	53	24	59
