48	57	63	100	3	5	8	98	65	89	5	13	99	14	100	31	4	73	68	55	51	69	64	54	6	35	68	57	95	93	61	45	71	82	76	27	84	92	10	80	33	97	26	70	53	2	92	68	39	23	41	40	25	27	8	99	2	64	29	64	53	54	79	59	5	11	3	5	72	1	74	39	92	16	19	54	83	58	41	18	68	71	31	100	51	27	26	97	28	79	73	53	62	78	3	31	86	64	65	26
70	72	7	35	72	84	82	41	94	72	91	40	77	7	10	7	84	80	58	40	61	88	80	47	50	27	74	34	46	94	9	95	16	83	54	3	8	66	16	45	38	46	45	15	23	61	18	92	51	3	67	55	64	56	15	6	70	26	72	18	90	73	26	72	35	17	2	90	57	33	77	1	73	61	87	55	90	22	49	98	65	6	70	5	70	59	82	70	77	29	23	51	90	69	77	7	26	25	25	7
67	32	18	47	8	82	67	30	15	78	10	34	52	17	67	67	18	30	8	21	53	23	53	43	48	41	19	45	79	36	88	37	26	4	76	29	3	99	59	49	59	14	34	29	59	23	10	24	71	62	11	56	64	99	42	12	16	50	74	53	32	23	98	5	71	27	82	59	24	88	13	24	1	7	30	19	23	20	14	1	36	15	73	65	12	43	58	53	71	27	24	21	57	2	73	45	13	100	25	97
9	7	47	49	69	60	47	90	90	98	29	45	4	7	47	9	19	5	13	90	16	75	94	28	47	84	37	31	83	41	19	61	71	59	73	9	8	10	89	33	64	14	27	10	96	100	79	6	25	1	19	83	63	79	9	96	59	83	15	63	19	2	99	26	95	4	33	42	69	49	73	72	94	85	86	49	56	34	63	11	29	48	51	36	40	74	37	95	82	85	29	82	90	38	31	51	86	8	97	60
9	6	6	94	31	18	86	81	17	11	96	60	82	17	88	50	16	91	69	77	38	81	82	74	13	71	40	28	95	4	62	93	6	67	66	81	66	17	28	98	8	46	18	36	31	76	70	25	84	18	62	54	45	72	60	55	46	27	68	85	46	7	3	5	3	49	10	22	87	78	81	58	31	46	16	19	39	88	27	92	93	35	39	60	43	48	58	99	13	1	10	30	83	81	36	82	50	41	44	39
35	14	16	44	29	5	78	81	13	54	99	56	79	17	40	34	45	44	14	46	31	13	45	57	91	40	37	68	64	25	9	18	49	42	23	9	64	95	15	61	22	75	76	67	75	68	28	18	1	43	34	59	19	30	36	14	44	76	27	49	51	76	73	80	98	76	41	6	21	95	88	58	88	54	15	8	62	30	89	64	33	76	72	45	35	91	3	24	5	19	53	84	43	49	74	42	15	8	53	36
5	51	47	77	34	43	47	77	90	13	63	64	10	17	17	19	50	45	48	20	65	25	80	30	26	60	3	90	44	78	12	56	57	29	84	23	52	97	67	25	27	47	71	79	9	79	39	59	4	59	98	51	28	3	2	32	30	38	2	30	85	20	48	44	15	15	93	97	24	78	79	28	49	27	100	29	36	34	97	87	31	67	2	58	31	5	20	86	21	93	41	71	14	96	47	47	53	89	44	59
52	56	59	7	21	97	14	72	81	9	19	22	90	13	33	82	12	65	31	67	65	43	36	73	32	17	74	25	48	50	100	7	20	6	92	43	31	51	41	57	21	80	44	97	43	88	6	83	46	74	26	16	52	94	64	98	79	56	54	80	16	100	47	26	3	33	91	77	58	25	51	2	16	90	79	99	87	72	67	99	30	4	54	7	54	48	31	31	21	94	86	12	80	82	76	33	93	96	89	82
16	8	61	84	99	68	74	17	62	13	44	24	98	27	74	59	75	55	24	100	89	23	1	80	87	92	72	74	87	17	11	33	89	22	36	64	34	99	68	20	61	80	82	1	4	55	68	89	37	50	44	57	34	18	2	99	87	34	3	72	17	49	49	72	72	76	22	51	41	2	1	71	10	13	97	75	16	62	68	70	73	48	52	11	21	17	55	86	60	17	31	88	69	36	23	20	40	48	73	6
67	32	67	26	97	85	26	51	80	92	15	51	71	59	18	59	51	22	66	8	24	93	51	51	68	98	97	19	28	54	11	11	63	74	41	92	13	88	95	34	5	37	74	20	88	55	87	57	54	47	35	68	30	5	6	76	20	37	22	81	72	24	19	70	100	20	19	18	80	54	73	40	20	20	40	95	4	86	38	74	40	28	26	25	44	52	50	49	29	52	67	100	87	16	11	67	57	95	53	75
62	42	32	77	42	84	2	59	34	81	96	59	79	52	94	39	29	15	71	10	29	100	36	55	7	5	25	17	55	52	63	17	52	49	10	80	29	29	78	44	41	9	77	72	11	38	58	7	80	59	27	5	9	75	100	79	66	31	58	19	74	56	60	18	38	83	50	6	61	35	86	44	99	42	58	53	75	64	70	87	27	44	56	88	77	79	50	13	56	37	1	58	36	76	54	25	10	29	56	79
75	6	44	36	20	48	55	99	43	57	11	50	75	32	90	98	42	15	51	36	66	38	89	3	67	90	53	57	56	64	87	6	5	96	18	15	73	73	22	19	45	28	60	23	62	70	77	70	56	6	27	21	68	35	19	34	13	2	63	9	55	51	97	52	36	60	21	92	17	7	90	75	13	36	60	4	79	39	43	35	84	73	18	80	66	65	69	5	47	73	41	43	35	8	74	47	11	93	54	47
47	65	6	75	36	46	35	40	11	55	65	1	50	99	66	82	23	55	46	83	73	87	37	30	19	35	46	98	67	7	29	27	23	75	18	63	46	51	41	59	15	7	45	28	81	50	8	28	68	26	61	73	6	45	89	67	27	59	98	54	17	74	76	51	60	88	91	53	79	17	76	57	34	98	93	11	35	55	5	8	62	27	4	2	31	1	12	95	8	72	63	68	94	55	61	64	60	56	38	83
76	67	71	9	28	94	35	73	32	66	25	58	97	3	56	100	78	74	14	69	48	79	57	74	18	13	62	85	18	64	17	64	75	23	15	60	87	71	3	41	10	22	3	85	57	15	15	30	65	92	54	60	13	77	57	79	75	88	86	56	13	62	73	22	1	55	18	1	92	74	100	77	26	85	71	43	85	88	8	2	95	28	36	30	55	98	41	72	19	74	28	64	79	22	94	99	44	94	99	69
92	79	23	38	30	79	5	12	10	33	75	51	62	82	1	67	19	45	25	23	80	68	63	15	35	60	39	7	25	3	31	51	67	36	11	87	23	28	30	99	88	36	64	33	73	4	17	82	24	58	68	43	75	53	31	41	50	3	74	56	100	83	99	55	44	75	26	5	49	83	69	6	45	29	84	63	96	89	38	35	68	47	91	11	43	46	97	30	53	49	68	28	90	43	85	45	61	84	33	11
76	60	45	70	63	49	96	19	96	28	32	52	76	14	41	38	20	5	90	45	26	27	37	40	2	34	78	62	50	10	95	66	33	40	71	96	41	27	54	38	76	91	97	51	88	67	92	39	74	79	29	12	86	49	48	73	29	64	57	91	82	31	8	14	53	80	39	54	48	25	62	28	67	18	97	72	63	34	19	91	49	45	77	71	65	66	58	33	93	70	50	26	40	99	61	47	14	79	100	47
5	5	14	67	89	57	94	42	33	23	66	37	15	69	67	94	90	93	91	58	6	67	69	51	59	95	37	83	60	32	35	13	69	18	98	80	16	52	91	55	30	39	92	75	4	53	53	93	6	27	14	58	33	1	56	76	82	55	40	19	35	39	88	38	48	20	53	26	32	25	83	94	32	54	80	76	18	70	74	87	75	16	86	23	58	56	8	15	13	85	72	88	96	1	65	30	90	87	48	72
64	81	15	15	11	16	29	91	86	6	56	20	41	100	36	61	89	39	59	84	44	94	25	21	32	78	35	71	36	64	98	13	82	47	3	5	5	27	21	49	52	62	67	73	68	2	86	91	88	66	5	98	58	5	13	74	39	26	38	93	71	47	17	3	86	27	65	69	13	52	45	31	96	76	5	40	52	89	66	10	100	80	44	100	40	78	71	53	73	36	11	41	56	7	42	33	41	56	6	42
85	51	69	1	44	43	38	13	85	26	87	25	98	40	88	82	98	85	84	91	7	2	34	70	44	21	87	43	50	43	79	98	33	98	76	81	50	4	92	6	8	10	62	5	74	5	57	55	24	66	47	2	46	99	100	58	63	29	38	54	96	72	86	12	53	3	56	90	71	52	7	61	47	81	21	94	1	99	61	28	67	18	4	49	84	39	33	7	17	70	80	98	48	82	60	89	76	28	81	33
38	71	40	58	5	7	51	69	63	32	30	7	74	32	31	30	35	62	19	22	96	81	40	94	75	88	33	62	47	78	26	25	42	96	98	52	1	44	41	91	23	30	86	97	78	88	17	76	37	76	47	100	53	79	100	7	59	72	30	18	81	59	75	23	71	54	11	25	89	34	23	13	69	55	1	33	44	85	16	37	3	2	18	30	19	78	28	9	11	35	92	70	28	57	78	27	89	44	64	33
24	19	1	93	94	66	32	97	10	35	92	34	3	21	62	95	52	35	30	66	42	88	78	25	36	59	58	81	94	53	69	22	34	42	44	16	82	16	68	63	75	11	53	87	52	44	77	7	73	30	23	83	8	17	80	59	49	12	98	60	8	3	53	66	28	64	12	95	26	32	66	96	55	70	10	28	24	27	42	27	95	56	84	77	93	22	77	45	50	55	34	90	43	76	10	11	84	18	12	64
28	96	6	22	19	96	12	78	73	11	94	73	8	93	60	36	18	32	14	15	51	94	1	88	4	58	83	8	75	40	43	26	46	16	16	31	20	65	76	55	82	77	77	89	97	67	81	41	69	66	79	47	4	70	87	96	55	45	90	21	91	32	35	22	98	68	13	79	42	20	36	26	5	54	27	19	97	34	20	81	58	23	63	85	55	99	25	77	85	99	71	39	11	89	87	29	100	78	12	61
57	2	61	72	81	85	51	85	93	36	100	91	51	83	78	16	64	80	88	33	49	31	6	3	73	80	39	12	69	15	89	70	88	14	100	40	47	22	16	5	13	2	16	54	23	87	55	76	37	26	74	62	74	61	8	85	95	73	27	95	4	20	14	1	74	72	21	50	66	71	71	34	27	46	43	24	65	37	5	73	30	77	72	89	50	5	20	93	37	19	79	12	49	93	48	81	89	29	47	81
59	82	91	79	56	50	48	43	69	95	54	37	34	48	71	55	29	40	59	73	9	42	59	71	67	98	90	96	59	13	26	43	60	91	25	6	5	30	12	41	17	54	19	37	23	77	50	63	49	44	13	18	42	66	43	43	95	19	50	46	30	62	97	24	27	91	70	34	66	3	43	75	38	63	4	5	66	34	74	34	50	43	25	79	100	23	2	23	86	25	31	51	18	58	66	27	7	66	11	10
40	60	32	88	79	100	47	66	19	85	88	67	17	67	98	61	39	90	14	88	55	69	30	57	70	81	30	77	23	2	29	81	54	63	60	52	6	33	40	46	71	62	88	51	22	58	80	8	93	26	35	80	85	1	22	21	56	50	14	23	84	94	38	57	15	20	88	81	43	48	3	64	55	85	33	72	78	69	9	90	25	37	84	74	90	4	18	78	14	48	5	89	5	26	11	58	69	86	86	56
56	40	25	19	100	6	37	68	87	4	33	93	93	73	76	56	7	99	15	9	98	96	41	50	7	53	88	59	14	88	12	98	27	12	50	67	96	57	30	85	2	24	7	94	15	30	10	46	21	22	54	18	77	20	24	27	3	32	69	49	37	45	34	43	30	33	37	79	89	10	50	93	57	68	87	14	18	44	3	56	73	96	31	55	29	59	92	35	31	42	10	45	67	86	83	2	75	30	20	94
89	29	5	78	5	48	8	76	59	5	68	79	59	97	50	41	71	50	53	54	6	93	78	68	3	94	40	60	91	25	55	1	8	56	66	95	98	54	51	39	27	86	53	86	61	58	98	79	62	11	67	29	76	32	96	40	46	2	51	75	51	15	20	23	55	55	9	91	91	13	72	68	100	5	80	96	50	30	64	44	79	43	51	68	32	22	80	48	86	65	81	50	36	56	27	77	49	93	9	15
88	67	11	60	11	44	52	37	58	2	16	66	55	54	2	56	84	100	28	7	35	42	71	61	9	56	46	16	98	74	15	44	95	11	34	48	2	11	5	86	79	37	81	38	77	43	67	49	38	51	43	83	29	92	37	82	5	27	39	56	94	61	57	89	44	28	94	41	62	90	40	81	45	50	63	8	95	13	51	15	80	15	33	19	81	62	63	3	48	5	39	15	74	87	60	6	79	6	94	66
63	7	37	70	29	98	87	59	13	20	8	74	51	83	37	29	23	23	82	46	40	65	9	95	66	69	7	45	51	89	44	90	15	7	22	79	74	8	30	84	93	82	75	46	66	23	76	41	58	95	16	39	49	74	22	67	93	22	63	34	62	94	82	61	5	29	2	8	57	48	93	85	89	75	35	33	21	50	45	86	81	90	25	74	68	34	75	82	30	56	41	66	64	97	85	42	41	98	84	61
54	17	17	98	91	33	23	36	23	13	95	56	50	5	28	73	59	1	57	4	5	6	22	80	4	66	91	85	91	75	14	81	13	23	2	45	70	2	93	32	86	35	9	92	46	26	52	97	1	65	42	21	95	34	95	45	26	42	53	38	82	30	49	81	64	58	48	41	68	98	75	48	30	75	99	44	82	28	94	81	26	95	78	20	3	85	17	16	39	94	30	3	74	21	29	25	50	52	14	5
24	42	75	23	56	47	79	47	68	25	49	10	55	93	97	88	4	7	12	50	25	60	97	3	86	27	96	95	54	19	13	91	47	3	87	69	66	48	88	64	33	81	68	77	64	50	24	97	73	97	81	78	56	91	71	40	38	57	36	42	11	74	87	93	21	3	3	60	51	56	52	50	34	43	93	7	98	60	86	57	55	51	73	42	57	37	74	34	11	13	5	19	86	6	19	63	93	61	14	41
92	37	40	13	20	82	72	97	59	93	34	5	74	17	65	63	69	75	40	73	67	70	79	32	75	55	35	11	60	15	76	69	46	36	57	35	75	13	86	6	86	38	87	91	52	98	57	31	40	42	69	76	62	78	92	84	51	23	96	87	19	22	88	70	27	16	87	34	97	60	41	55	17	91	83	20	24	91	69	53	40	72	54	64	75	38	24	31	29	58	57	43	35	10	2	9	69	72	9	39
2	67	58	10	16	6	31	2	20	50	56	76	59	80	57	9	15	93	13	9	44	59	28	37	49	19	59	36	92	44	30	62	66	30	92	78	80	90	94	96	9	95	37	27	23	96	19	74	93	5	11	57	48	9	6	75	83	90	72	74	75	63	16	78	52	3	81	69	89	15	29	96	60	6	41	2	92	55	44	3	23	34	76	92	72	99	70	6	2	23	10	58	26	97	56	22	36	92	1	53
33	45	66	30	83	59	45	32	39	14	6	33	86	100	29	29	88	47	50	15	71	93	85	76	48	22	96	21	83	39	16	1	56	65	68	1	65	51	56	4	56	27	65	40	14	15	81	12	22	57	8	65	71	91	81	50	74	60	52	50	3	44	61	94	86	30	74	66	58	23	36	60	7	74	96	63	63	67	61	21	74	43	6	13	46	97	69	98	8	85	36	56	53	80	64	10	79	39	21	48
3	17	95	52	94	2	85	16	94	15	40	98	94	98	97	42	54	66	31	58	9	79	27	1	41	48	72	60	80	17	38	42	43	88	69	55	42	73	38	27	22	38	3	77	59	83	32	72	31	55	74	6	57	58	42	28	69	46	26	13	1	10	15	25	28	31	59	28	48	85	19	24	71	98	30	50	47	19	46	87	10	27	20	13	7	67	12	3	28	63	14	94	11	8	98	41	50	37	44	81
87	72	63	52	62	58	9	94	84	17	73	61	92	73	81	65	76	100	94	69	67	62	9	65	68	5	34	99	95	48	92	85	73	82	51	92	16	65	30	49	21	76	11	87	2	58	6	22	63	67	33	63	51	76	83	87	25	2	30	6	15	26	32	46	20	38	65	76	71	94	38	15	72	61	78	42	81	29	20	2	96	8	61	85	10	12	51	42	37	19	81	38	18	66	28	75	89	97	44	68
17	62	28	41	94	14	37	94	48	38	22	71	29	50	72	85	29	62	60	52	17	84	87	91	17	18	70	70	2	4	9	91	91	60	43	3	100	41	52	83	100	43	61	10	30	94	95	80	68	7	11	43	97	76	8	18	65	7	72	25	79	56	52	74	64	20	55	51	70	57	29	74	51	79	66	20	28	89	53	85	49	78	31	91	60	10	67	90	83	57	59	78	24	20	72	3	56	68	37	51
52	25	41	72	40	69	97	61	24	87	79	44	82	4	79	47	73	57	90	86	65	78	20	66	61	61	38	91	99	21	20	45	35	81	70	29	2	42	58	66	34	98	85	46	77	5	20	28	40	97	49	36	84	3	77	56	1	13	49	81	39	35	21	15	28	93	7	45	20	2	89	77	60	68	53	4	76	56	26	61	26	47	9	4	40	78	99	68	32	35	9	5	100	89	18	100	25	79	21	4
9	66	81	83	31	63	60	65	33	46	92	28	90	28	78	2	96	78	82	41	60	97	34	72	71	31	31	64	90	23	9	77	15	84	96	26	84	41	82	20	27	78	48	10	53	53	19	27	84	68	73	7	54	72	49	55	54	61	94	57	23	93	21	65	18	70	69	41	34	95	19	35	22	27	26	87	82	46	83	25	27	83	97	80	79	28	17	97	25	30	17	37	37	39	40	39	72	23	99	29
72	66	90	25	50	39	31	87	7	3	67	13	74	20	59	33	81	45	73	20	60	14	64	33	17	84	77	38	15	24	45	4	1	49	71	50	58	78	76	27	32	47	87	43	66	66	67	75	73	19	47	27	97	76	51	18	86	50	68	76	47	8	95	31	51	49	46	41	31	5	98	81	3	86	5	34	96	39	65	91	60	7	96	49	86	3	40	34	95	50	8	69	22	66	25	42	52	77	25	60
94	13	35	77	68	95	52	84	79	84	19	66	97	15	8	14	54	48	51	2	26	29	79	43	26	48	14	7	41	31	29	5	42	23	42	33	96	80	46	57	49	59	41	92	66	54	97	92	58	41	67	94	39	34	30	28	22	66	65	57	2	96	28	10	25	68	23	94	89	71	87	33	25	50	99	62	90	52	36	73	52	46	17	61	39	48	87	80	86	53	65	22	6	96	11	13	39	62	55	96
22	99	50	16	88	4	31	49	56	40	80	64	76	25	14	65	77	66	83	57	46	24	42	6	93	21	62	1	64	57	17	86	5	25	71	12	43	11	66	2	44	87	22	54	72	49	76	46	49	71	8	52	91	4	10	24	15	77	51	74	25	96	93	75	47	1	56	52	69	69	51	37	100	92	46	40	7	96	93	35	43	69	75	76	73	22	79	33	26	79	2	13	32	51	88	53	70	44	93	68
14	84	81	89	33	90	28	13	89	1	36	60	68	46	58	13	33	31	75	7	46	12	56	5	19	97	31	71	96	50	56	86	65	69	42	45	59	29	68	78	78	95	45	25	68	20	47	70	18	59	44	90	61	42	45	73	61	85	44	40	51	24	76	24	24	16	86	15	93	37	94	94	81	66	71	8	72	91	12	95	48	6	2	72	34	24	15	68	50	35	14	95	71	4	95	29	13	17	22	51
65	54	21	76	54	40	17	98	31	42	84	64	33	59	81	88	22	80	59	13	69	69	26	30	90	98	93	55	72	2	45	100	78	59	89	58	53	6	66	15	26	22	91	87	52	31	33	99	15	57	84	58	88	69	52	51	12	25	66	28	11	19	98	90	97	71	56	69	13	84	17	23	65	77	81	92	60	77	67	15	77	11	90	79	24	99	74	42	100	14	31	61	59	35	51	4	78	98	48	38
52	76	49	67	83	63	35	73	9	14	18	86	14	46	11	75	42	76	12	86	34	42	11	41	2	26	33	75	34	6	78	27	56	87	61	61	99	100	49	6	84	70	22	22	49	43	62	63	13	37	3	91	98	67	35	90	95	33	68	67	58	14	39	21	8	62	24	47	72	92	15	78	80	52	53	88	28	92	95	92	40	95	76	12	35	5	45	56	27	37	39	99	42	60	15	61	44	82	87	46
78	56	94	21	35	44	15	78	100	3	38	82	48	2	12	82	81	73	2	42	2	58	63	9	6	88	18	95	95	63	21	61	40	52	80	8	9	56	63	36	36	93	55	25	4	33	33	13	78	41	26	100	78	34	58	67	30	74	61	51	63	80	85	23	59	26	19	42	86	4	46	24	35	95	21	37	36	34	1	14	55	63	97	85	56	28	87	95	71	80	77	28	78	14	20	78	10	94	72	67
10	9	20	29	35	81	1	12	3	69	52	51	77	60	10	61	87	86	81	49	72	44	90	21	14	62	38	24	73	49	3	59	63	61	76	64	63	90	84	61	77	80	43	20	67	41	83	73	21	3	3	100	77	52	42	3	88	23	64	79	2	63	9	27	19	51	53	80	12	54	31	68	58	26	58	59	9	78	28	43	97	19	72	98	23	63	80	13	80	7	55	99	3	3	22	73	54	42	53	65
77	58	16	27	77	29	34	70	65	78	64	78	99	63	31	34	12	86	88	68	17	66	98	62	9	59	88	65	41	40	74	12	74	42	97	33	46	99	42	73	95	67	82	96	98	88	7	72	10	56	23	23	59	16	71	97	81	88	75	88	29	58	82	26	86	31	95	1	34	59	56	6	56	70	50	42	87	3	64	92	79	40	48	81	89	19	81	48	46	85	73	25	46	15	62	6	6	47	51	9
40	24	25	10	99	36	49	51	25	86	2	99	53	93	47	19	57	17	87	31	82	67	42	62	4	43	45	81	88	95	60	81	6	85	45	9	63	95	16	46	46	82	60	43	10	9	92	42	14	75	64	56	83	21	96	22	39	11	36	26	94	54	70	54	15	42	72	55	61	35	80	69	99	16	52	94	59	46	53	87	90	67	86	74	13	76	2	10	61	51	72	64	53	32	32	7	33	25	75	57
50	24	52	97	17	12	10	72	12	5	76	27	36	34	33	5	24	75	15	25	1	2	10	51	30	68	57	23	87	77	71	32	99	92	33	86	50	88	75	4	12	83	79	95	16	80	31	77	32	93	46	62	46	61	25	26	2	26	67	15	26	88	30	30	35	94	22	48	70	41	76	82	90	57	30	82	86	82	46	96	80	81	14	49	57	26	24	63	91	33	42	40	24	16	40	54	73	69	52	40
52	43	81	28	58	73	52	97	69	4	49	47	94	56	40	33	76	66	97	23	97	86	62	5	6	33	21	36	94	71	24	97	72	79	77	30	93	95	14	11	28	74	75	18	97	55	1	1	3	19	77	53	45	8	13	76	73	31	89	100	76	42	71	95	91	19	47	28	28	13	31	29	67	26	11	32	64	47	85	47	53	62	88	38	7	80	81	73	60	93	45	90	81	15	39	83	85	98	37	31
65	10	55	83	22	61	46	9	11	93	70	69	66	86	17	2	23	100	52	10	19	13	19	56	54	72	96	66	49	66	76	75	49	58	96	74	33	76	31	26	82	73	75	74	52	100	65	81	85	60	18	49	5	75	48	18	23	32	80	43	31	97	3	58	11	80	93	15	16	72	49	24	22	49	88	37	66	34	82	40	34	45	52	21	93	8	69	65	75	64	12	44	19	74	1	91	58	75	47	2
25	90	29	13	36	39	8	6	50	51	67	40	82	72	51	15	84	6	63	85	42	49	46	56	92	33	69	71	41	73	19	54	68	43	37	45	71	73	38	38	86	52	73	82	5	88	99	29	77	65	14	69	54	18	5	22	81	71	51	76	3	49	36	94	26	91	7	78	52	12	66	7	84	83	61	5	85	19	9	4	69	59	16	2	91	14	52	74	13	44	22	35	71	89	66	20	86	6	34	43
87	10	9	91	96	51	65	82	96	49	64	53	70	82	42	53	3	55	7	64	97	23	48	83	66	5	40	66	66	90	17	45	70	8	87	91	20	82	41	28	14	81	68	26	100	21	95	77	34	97	29	82	54	98	36	46	89	84	5	37	54	11	79	28	45	18	22	72	3	100	28	16	7	29	33	39	45	44	77	21	11	79	72	100	31	12	58	52	68	77	40	20	75	11	99	3	68	7	76	3
25	19	45	56	3	97	48	27	40	4	38	49	26	39	21	21	38	97	84	48	84	84	50	58	97	68	29	48	49	73	21	48	37	38	86	21	7	10	48	36	21	7	41	77	84	71	44	2	59	7	84	2	31	11	20	42	85	94	29	13	19	72	12	51	5	19	92	28	33	57	39	96	24	76	49	6	8	11	24	95	58	65	64	49	52	48	15	7	92	28	3	22	23	68	50	24	66	18	64	9
76	97	36	98	34	17	4	57	5	9	75	15	65	48	11	29	10	11	72	47	23	92	48	48	7	93	13	34	65	34	59	9	2	55	93	60	41	57	23	35	95	71	76	34	8	31	20	71	64	83	52	86	30	11	76	43	55	70	89	60	15	69	26	46	62	39	43	21	94	92	79	85	98	92	11	31	51	12	80	92	3	86	85	75	77	64	99	16	31	94	85	31	26	79	31	84	70	35	37	84
40	56	86	36	96	51	11	1	72	15	18	39	13	5	79	23	80	66	100	84	85	26	17	43	50	65	100	37	45	41	15	57	79	21	80	3	58	17	4	30	57	31	71	42	46	46	80	31	68	54	15	69	92	10	60	84	17	33	81	25	80	4	79	15	54	80	55	16	15	73	23	79	23	27	8	88	5	37	64	20	93	98	17	59	77	87	23	98	59	43	88	58	86	29	7	95	28	60	81	56
1	24	50	74	72	88	21	91	59	49	16	23	88	100	37	65	75	49	76	87	18	54	15	47	86	15	49	48	98	84	90	73	30	46	21	28	57	17	80	52	45	86	71	47	32	71	17	33	31	53	49	45	1	3	5	75	58	23	7	29	89	73	58	29	17	24	71	96	65	59	73	55	49	80	86	1	24	59	6	92	44	5	46	15	97	72	28	53	55	69	30	29	41	55	65	1	50	79	66	59
11	67	84	41	47	65	35	71	92	62	81	53	8	49	33	10	40	87	82	76	72	62	28	16	87	81	69	23	58	55	87	99	63	72	19	13	47	58	12	39	20	71	61	49	84	7	11	95	21	27	46	33	74	19	80	26	68	48	77	21	57	22	55	9	62	33	89	9	58	68	74	84	1	33	90	37	48	18	29	30	37	64	74	3	46	53	75	73	96	25	88	38	13	86	29	98	75	58	84	86
45	67	88	43	64	26	96	21	41	100	17	29	78	83	26	56	25	94	6	9	5	69	40	2	57	27	20	91	14	52	52	88	75	25	82	73	74	51	40	60	80	46	48	33	73	93	65	17	21	38	4	92	38	95	91	50	95	66	90	57	88	81	32	77	53	1	62	29	12	33	63	73	64	47	54	83	81	2	30	56	65	49	22	51	3	41	80	94	80	74	65	13	45	70	56	77	68	9	6	49
