11	32	10	2	2	45	33	25	15	92	57	13	3	35	92	37	97	39	56	72	12	33	56	75	12	37	92	49	8	100	42	59	36	43	8	79	33	13	98	70	16	62	7	91	42	23	54	25	31	13	40	29	96	54	4	80	42	7	94	39	70	68	74	96	71	61	85	54	30	68	40	93	95	33	16	36	1	62	60	12	12	92	26	99	25	7	82	95	16	62	50	64	73	96	91	94	5	40	43	20
47	1	12	92	25	17	20	83	35	7	31	95	34	73	59	6	21	6	75	18	72	37	86	64	28	89	21	29	57	41	85	28	32	81	35	49	66	24	46	49	90	19	69	27	41	53	23	4	2	13	100	65	46	49	53	81	14	15	35	45	39	35	42	42	13	11	16	71	43	66	72	37	62	13	85	8	36	58	34	41	7	22	33	15	45	33	59	40	4	67	17	79	46	54	5	29	49	92	9	93
30	32	19	94	20	28	11	40	99	87	27	13	87	41	40	92	10	62	10	7	56	46	34	12	88	92	70	73	1	1	57	15	6	96	40	4	38	95	66	66	91	37	29	55	71	66	53	85	14	46	70	70	41	90	77	35	24	91	58	14	50	48	19	96	63	90	68	85	28	31	37	18	47	20	100	50	26	37	95	48	33	86	5	18	11	7	26	25	57	85	55	88	72	11	92	8	79	30	96	98
90	51	44	90	2	26	51	63	8	30	34	49	37	39	19	43	96	27	28	18	60	54	15	54	21	32	41	8	32	37	91	41	18	67	20	29	52	95	36	25	36	83	64	7	58	97	13	96	3	56	5	86	86	28	10	33	12	4	27	75	91	23	9	41	78	100	30	36	79	13	31	10	13	78	52	92	90	15	55	13	44	11	8	47	74	38	54	99	28	21	73	85	33	16	11	66	38	96	62	9
71	16	39	73	5	73	18	96	39	26	88	25	42	14	53	25	78	65	24	40	71	58	96	4	28	1	34	54	98	100	19	85	68	64	31	69	85	54	40	74	48	75	7	36	57	6	71	16	77	58	3	13	65	87	41	79	59	45	6	97	86	49	36	79	48	92	11	16	4	63	19	56	2	45	11	47	65	94	74	61	59	43	41	70	37	32	4	71	31	30	27	69	19	8	23	17	20	80	39	94
64	90	52	13	91	83	60	18	88	69	35	24	15	81	35	84	62	100	53	30	28	34	8	94	36	62	20	26	41	29	5	57	58	39	65	91	79	28	51	35	98	10	44	56	52	66	95	92	77	61	81	45	40	16	17	12	64	18	18	58	61	76	19	87	45	57	47	84	16	23	35	24	31	5	24	18	13	89	89	50	70	94	7	97	81	5	46	64	76	77	52	14	74	82	49	85	31	85	67	3
94	25	58	44	50	26	23	1	1	17	46	95	98	58	83	63	89	80	57	58	17	18	6	25	5	2	14	40	33	48	85	90	53	36	4	94	15	84	4	20	75	43	81	13	23	2	56	33	49	37	67	94	24	46	39	23	50	51	71	85	48	66	71	14	99	45	56	33	29	7	65	70	12	12	39	14	48	30	83	74	72	98	47	62	17	80	53	4	85	25	69	24	97	6	85	2	64	59	31	29
56	2	8	44	2	54	40	29	30	7	38	66	41	26	81	40	67	89	1	72	5	14	12	78	91	5	35	16	47	39	94	90	95	96	28	98	93	81	4	23	91	29	32	50	49	58	91	3	22	84	28	20	34	95	66	79	100	26	56	28	23	82	49	27	88	4	9	53	42	39	27	53	84	39	26	30	82	74	3	47	68	28	95	5	4	91	34	63	34	58	7	45	76	52	89	16	69	23	16	31
70	57	52	6	67	84	35	78	65	16	73	1	72	49	9	99	64	100	74	3	2	64	27	42	59	42	55	20	26	85	30	74	35	75	12	82	67	94	33	37	45	2	46	8	82	19	90	56	62	55	19	29	19	52	89	18	87	87	34	17	70	11	24	33	95	71	60	51	19	7	78	40	88	25	89	45	82	41	30	80	88	100	13	1	69	23	15	4	93	44	38	32	19	25	83	92	71	45	83	85
75	78	30	87	62	94	28	49	31	18	96	58	98	32	98	9	41	11	26	87	95	96	11	84	57	75	39	64	62	67	75	41	37	52	89	50	44	34	59	65	31	84	66	95	16	52	40	38	82	43	67	55	69	32	39	94	34	19	29	53	49	65	65	18	94	48	28	57	18	77	92	98	34	25	95	32	45	66	20	67	71	65	70	78	19	50	29	21	51	40	27	15	89	59	14	79	77	81	91	77
6	74	58	94	1	95	90	62	89	9	71	87	88	38	88	65	32	94	80	44	92	36	8	83	3	39	69	95	43	98	14	99	32	4	34	78	32	36	100	83	58	100	81	40	7	56	11	90	28	24	44	92	3	98	26	100	94	73	60	49	33	74	95	17	34	5	52	30	56	36	32	56	18	17	62	30	84	90	65	3	86	27	80	10	61	70	16	11	28	14	89	49	68	23	96	37	39	70	73	98
83	21	53	8	28	45	58	36	94	18	61	100	31	61	69	55	23	74	67	13	24	10	90	23	4	11	6	31	48	80	32	52	78	6	14	28	42	80	86	71	47	82	82	10	70	45	86	89	40	54	77	35	44	42	32	18	53	48	84	78	1	37	47	84	83	52	46	41	23	62	7	77	79	8	49	62	18	39	44	67	27	31	47	38	43	44	42	13	30	82	74	82	56	53	93	5	53	36	2	100
66	20	67	52	89	89	35	67	77	15	44	1	39	37	76	4	20	18	46	76	47	26	8	41	79	78	59	91	89	33	71	58	34	38	67	60	23	76	74	56	78	32	49	39	88	38	21	59	50	8	92	57	82	28	95	50	12	73	79	60	5	43	60	33	61	43	23	93	93	18	7	84	60	15	69	48	18	88	85	75	44	59	41	25	70	37	77	92	56	54	46	77	22	80	3	50	12	3	64	64
24	47	91	36	10	23	2	62	63	93	1	43	58	1	9	69	47	56	17	1	59	41	80	47	22	73	91	65	87	69	14	37	93	85	100	8	16	19	61	33	9	4	10	70	27	20	85	90	52	39	47	8	34	25	69	48	36	28	52	99	81	92	47	32	66	20	76	1	57	29	18	10	51	19	79	28	68	47	49	40	44	22	29	79	32	72	33	35	90	70	47	99	4	11	89	90	68	92	75	32
36	80	94	96	65	86	31	32	87	89	47	46	70	86	90	95	27	44	95	12	19	79	7	79	14	87	71	78	37	17	65	10	99	70	5	55	86	80	90	68	12	6	39	10	87	58	51	58	87	100	80	58	33	7	51	80	26	5	11	71	60	53	64	38	10	81	98	78	77	37	97	74	29	25	31	60	56	26	97	35	26	97	46	35	16	3	99	54	45	98	64	39	84	23	12	49	62	6	25	66
81	45	25	54	44	54	15	14	23	63	62	16	1	89	84	48	14	35	76	27	70	14	1	34	39	73	69	54	8	30	50	20	66	83	12	45	10	20	24	18	79	65	81	10	77	67	58	66	76	36	24	66	71	58	63	80	49	37	28	55	45	41	16	18	53	61	50	92	45	91	70	80	47	58	100	24	96	79	38	55	36	57	80	94	42	91	71	49	67	30	37	62	47	21	42	63	29	11	78	90
33	2	92	38	14	39	45	53	20	94	96	23	4	25	16	95	14	63	41	42	51	77	19	67	77	22	67	44	58	68	34	57	39	45	20	17	34	47	92	34	51	82	59	63	67	79	6	72	64	64	20	92	43	17	76	4	15	14	78	36	46	25	75	69	2	25	50	30	50	86	39	74	28	92	99	25	53	5	83	10	75	69	64	82	43	97	91	81	15	68	83	12	23	89	79	14	39	89	58	65
37	39	8	20	7	95	2	4	73	73	1	78	87	94	25	46	41	70	1	42	58	63	26	94	83	10	25	17	46	70	50	14	9	58	69	63	76	58	31	68	16	28	23	77	61	12	5	6	98	30	28	17	42	11	11	3	22	52	73	98	59	64	61	67	28	31	48	5	60	16	29	4	15	72	37	78	84	56	20	47	98	81	85	74	28	67	64	72	65	12	4	71	81	100	36	77	96	99	59	51
48	59	22	31	59	33	39	50	65	53	26	69	43	19	77	40	97	10	62	46	44	31	5	49	22	74	33	13	24	68	33	8	55	93	10	97	83	20	89	38	33	41	42	96	44	28	47	53	1	54	4	94	88	89	50	88	3	45	18	71	46	18	83	2	89	29	72	14	72	73	72	10	16	26	37	79	36	70	30	81	75	36	90	48	95	61	29	22	10	16	76	8	48	13	21	92	79	79	45	88
95	33	12	20	8	22	68	71	48	29	65	98	24	58	40	8	14	73	94	13	39	31	22	13	93	50	17	31	78	68	28	50	64	91	10	54	47	98	100	16	98	70	83	93	98	76	88	57	20	78	10	12	16	70	96	78	63	80	46	81	77	37	23	24	4	79	17	33	95	10	52	13	89	21	55	40	67	86	79	29	13	72	30	76	38	15	37	19	53	74	18	17	40	18	99	97	8	20	34	43
54	65	14	95	93	98	10	79	59	67	81	20	92	68	8	66	53	97	51	17	99	46	7	52	74	4	59	36	26	20	57	8	8	81	66	60	83	1	67	66	36	2	14	79	5	43	100	38	36	48	6	29	11	89	82	73	9	12	15	58	81	15	22	59	98	65	30	7	56	59	30	61	93	74	63	4	77	63	13	6	55	79	40	51	13	84	49	53	12	78	99	75	29	26	100	54	62	29	14	20
40	26	55	97	86	77	24	78	74	4	55	5	2	54	15	61	61	23	52	32	37	80	22	41	81	78	79	25	55	68	93	54	63	54	93	10	69	18	50	47	62	84	55	64	70	53	35	16	14	49	11	87	2	69	50	53	100	97	78	19	15	66	11	19	87	86	82	49	82	59	9	100	81	89	42	79	27	71	70	56	64	57	46	29	16	45	25	80	77	39	94	13	8	14	14	4	65	20	69	15
98	15	57	87	47	24	57	14	50	97	26	22	24	28	8	10	87	34	65	85	73	79	19	1	81	63	45	33	64	20	29	2	22	35	33	70	22	69	65	78	65	14	71	94	85	34	33	22	39	33	76	28	78	87	89	47	35	35	93	87	93	13	89	22	46	4	82	17	73	40	60	53	38	52	95	97	31	55	75	30	26	66	69	59	59	30	18	98	77	92	63	82	1	97	55	37	63	10	98	36
68	87	12	22	13	79	59	52	98	52	59	5	83	38	50	26	78	31	89	7	44	43	36	84	97	2	76	38	67	94	75	10	75	62	79	52	43	94	47	93	38	47	43	48	100	79	1	75	65	80	62	17	57	68	11	67	89	47	52	43	55	4	67	71	49	70	46	26	4	91	16	43	44	57	74	12	27	7	80	63	40	25	96	7	95	60	96	47	39	21	89	55	56	19	58	49	92	82	83	69
69	36	72	66	40	49	12	27	48	90	45	22	41	61	69	58	84	31	62	77	72	35	2	4	67	66	52	39	72	93	81	25	17	65	49	5	16	57	100	35	11	58	77	33	57	24	50	11	97	1	43	73	88	78	70	92	7	10	31	56	33	30	36	42	95	50	54	78	47	53	61	20	31	24	47	79	68	51	16	51	81	95	32	60	97	95	82	46	57	65	42	42	6	62	78	100	77	94	91	22
79	78	76	43	37	100	5	5	89	46	8	79	41	94	11	12	39	36	89	41	49	70	35	46	80	92	27	45	47	91	72	9	63	83	51	95	15	18	39	1	65	41	69	99	90	79	25	90	98	67	83	90	30	90	79	24	28	5	8	38	11	52	48	28	67	56	15	59	35	17	29	6	14	78	2	68	58	61	18	92	12	70	26	49	45	6	94	32	90	45	34	42	88	98	71	39	25	83	42	42
38	46	87	5	44	51	49	39	83	29	49	37	63	18	38	23	75	31	69	42	16	41	17	100	95	67	29	9	86	79	59	24	27	51	85	89	20	70	97	85	24	25	54	38	91	26	25	15	5	65	1	71	95	51	70	25	38	23	37	94	52	11	16	44	31	8	50	12	94	85	65	97	96	97	64	76	40	64	79	37	77	4	52	25	93	19	86	21	12	27	95	97	23	55	85	53	64	85	44	14
24	84	7	59	83	22	75	52	74	30	89	18	53	15	23	19	31	4	7	23	69	10	92	19	83	22	71	83	35	52	65	16	39	84	100	47	40	64	67	37	83	92	35	35	97	56	54	48	11	70	39	28	39	17	35	23	4	53	44	97	55	59	64	47	22	94	96	29	4	91	88	97	16	48	96	93	12	77	90	36	100	9	4	55	34	15	56	15	90	65	9	49	3	81	87	73	60	21	1	24
93	91	95	53	67	59	29	32	8	7	79	96	8	43	47	26	39	59	41	41	39	20	37	65	4	54	46	13	33	89	66	88	21	38	53	34	85	93	2	86	91	31	45	1	23	24	86	54	46	47	48	44	92	2	29	44	60	86	63	31	29	16	87	96	7	91	93	72	81	41	91	4	33	94	42	69	57	90	16	56	3	24	73	87	8	41	35	90	89	30	50	89	79	78	57	40	51	37	9	69
27	43	54	73	17	44	44	38	70	65	5	22	98	56	82	52	71	32	19	18	31	86	35	94	84	92	73	31	51	13	63	9	37	96	67	3	60	89	41	9	12	26	86	69	99	38	52	67	48	54	12	54	93	86	72	13	26	60	96	94	44	20	13	47	6	22	6	55	31	3	76	67	22	71	6	58	67	64	75	96	24	72	69	94	67	57	91	84	87	79	41	78	76	12	19	22	55	38	66	46
72	17	66	20	99	53	57	79	61	34	43	86	15	67	36	3	91	21	38	61	8	81	26	28	37	43	88	63	33	54	88	27	52	54	17	94	5	15	92	10	37	9	27	61	30	32	74	58	49	19	12	4	24	90	14	39	51	77	26	94	13	11	24	2	77	33	23	54	44	74	28	48	75	36	22	13	66	47	99	80	98	88	64	59	31	19	44	64	81	30	8	42	2	68	18	57	60	23	28	66
31	42	73	12	77	16	4	80	10	3	99	3	2	42	67	87	61	10	72	46	41	48	62	64	68	75	7	59	51	49	27	84	25	7	26	88	39	67	25	34	8	31	96	2	41	80	11	96	38	81	17	70	88	18	24	70	36	51	27	40	36	1	52	27	27	100	85	66	43	50	38	73	83	4	14	68	95	55	10	96	83	90	3	53	9	26	16	37	21	7	79	66	43	63	15	29	40	17	6	75
37	8	98	3	36	14	70	68	51	69	39	76	46	9	54	25	35	20	79	47	38	63	92	94	43	37	23	14	84	40	49	71	22	98	10	19	36	9	71	41	13	63	84	71	85	59	70	12	17	52	16	3	1	78	7	64	55	40	44	72	98	93	56	23	71	6	24	16	36	24	56	43	45	81	42	5	30	94	3	30	64	24	96	82	65	79	3	6	62	20	40	93	7	53	96	42	89	65	93	33
47	10	7	39	64	98	33	65	28	69	65	61	20	20	36	21	90	22	25	64	21	54	8	66	23	7	75	60	73	22	35	80	78	13	25	74	98	47	2	94	40	56	55	27	47	43	93	93	54	45	58	73	79	66	69	67	44	64	49	33	54	97	51	61	82	69	69	5	58	89	49	53	85	23	50	1	80	67	31	45	27	98	35	51	55	4	71	68	86	62	53	19	3	31	97	55	49	25	45	56
79	70	70	55	82	89	28	45	50	2	50	18	62	98	55	67	93	72	89	23	17	12	46	92	11	22	93	52	35	40	70	77	4	28	64	51	21	35	54	11	72	95	45	25	3	4	41	99	10	98	49	47	55	13	42	44	76	17	52	22	31	21	75	33	64	18	87	64	45	88	23	46	78	19	79	43	74	99	42	1	49	40	44	71	46	19	40	31	13	41	32	51	100	21	37	36	44	85	63	40
93	95	97	64	63	41	15	85	39	13	5	5	73	43	12	11	52	64	37	1	28	26	67	42	72	88	76	79	91	39	48	47	34	8	15	4	32	3	79	89	36	43	26	45	60	68	83	11	75	85	63	20	89	58	87	77	71	98	9	77	11	93	87	36	19	30	71	59	88	50	61	16	84	75	3	29	84	70	57	100	69	10	58	13	9	41	86	11	52	94	92	30	37	67	61	94	41	89	95	78
69	28	80	30	61	87	52	28	60	98	92	81	7	2	79	87	25	83	68	58	79	92	8	48	86	30	98	99	5	79	94	73	57	57	48	80	48	23	53	92	82	56	77	52	9	40	45	51	99	81	45	19	19	31	33	43	12	86	10	40	27	95	73	55	93	75	47	27	69	55	96	83	95	94	72	44	91	88	72	69	75	18	41	61	75	99	49	20	97	40	62	16	6	13	100	65	68	16	83	67
